clip_id,src_word_index,target_word_index,is_same_position,position_score,src_word,dat_word,dit_word,dat_lev_sim,dit_lev_sim,dat_combined_weighted,dat_combined_harmonic,dit_combined_weighted,dit_combined_harmonic,dat_advantage,src_len,dat_len,dit_len
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,10,61,0,0.797,Mitteln,,친구ereium.,0.741,0.741,0.58,0.319,0.58,0.319,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,10,62,0,0.812,Mitteln,,Breakkt,0.741,0.741,0.575,0.3,0.575,0.3,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,10,63,0,0.828,Mitteln,,bei,0.741,0.778,0.57,0.279,0.596,0.282,-0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,10,64,0,0.844,Mitteln,,"denritieren,",0.741,0.741,0.566,0.258,0.566,0.258,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,0,0,0.172,umgehen,Aus,Er,0.741,0.778,0.767,0.782,0.793,0.802,-0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,1,0,0.156,umgehen,der,bist,0.778,0.741,0.798,0.81,0.772,0.789,0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,2,0,0.141,umgehen,Sicht,keinNarrator,0.778,0.556,0.802,0.816,0.647,0.675,0.222,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,3,0,0.125,umgehen,der,aus.,0.778,0.741,0.807,0.824,0.781,0.802,0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,4,0,0.109,umgehen,FDP,Es,0.741,0.778,0.786,0.809,0.812,0.831,-0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,5,0,0.094,umgehen,sollte,happens,0.778,0.778,0.816,0.837,0.816,0.837,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,6,0,0.078,umgehen,man,ja,0.815,0.741,0.847,0.865,0.795,0.822,0.074,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,7,0,0.062,umgehen,ausalterisch,auch,0.63,0.778,0.722,0.754,0.826,0.851,-0.148,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,8,0,0.047,umgehen,mit,auf,0.778,0.741,0.831,0.857,0.805,0.834,0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,9,0,0.031,umgehen,der,der,0.778,0.778,0.835,0.863,0.835,0.863,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,10,0,0.016,umgehen,Mittel,Heffe.,0.815,0.778,0.866,0.892,0.84,0.869,0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,11,1,0.0,umgehen,umgehen,Run,1.0,0.778,1.0,1.0,0.845,0.875,0.222,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,12,0,0.016,umgehen,und,jetzt,0.778,0.778,0.84,0.869,0.84,0.869,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,13,0,0.031,umgehen,muss,gehen,0.778,0.926,0.835,0.863,0.939,0.947,-0.148,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,14,0,0.047,umgehen,er,wir,0.778,0.741,0.831,0.857,0.805,0.834,0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,15,0,0.062,umgehen,aufs,uns,0.741,0.778,0.8,0.828,0.826,0.851,-0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,16,0,0.078,umgehen,Notwendigsten,kurz,0.63,0.741,0.718,0.749,0.795,0.822,-0.111,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,17,0,0.094,umgehen,beschränken.,auf.,0.704,0.741,0.765,0.792,0.79,0.815,-0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,18,0,0.109,umgehen,,Das,0.741,0.741,0.786,0.809,0.786,0.809,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,19,0,0.125,umgehen,,ist,0.741,0.741,0.781,0.802,0.781,0.802,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,20,0,0.141,umgehen,,esse,0.741,0.778,0.776,0.796,0.802,0.816,-0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,21,0,0.156,umgehen,,ganze,0.741,0.778,0.772,0.789,0.798,0.81,-0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,22,0,0.172,umgehen,,"naprtte,",0.741,0.741,0.767,0.782,0.767,0.782,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,23,0,0.188,umgehen,,da,0.741,0.741,0.762,0.775,0.762,0.775,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,24,0,0.203,umgehen,,unter,0.741,0.815,0.758,0.768,0.81,0.806,-0.074,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,25,0,0.219,umgehen,,dem,0.741,0.778,0.753,0.76,0.779,0.779,-0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,26,0,0.234,umgehen,,Umgang,0.741,0.852,0.748,0.753,0.826,0.807,-0.111,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,27,0,0.25,umgehen,,"chaiert,",0.741,0.741,0.744,0.745,0.744,0.745,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,28,0,0.266,umgehen,,weil,0.741,0.778,0.739,0.737,0.765,0.755,-0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,29,0,0.281,umgehen,,nicht,0.741,0.778,0.734,0.73,0.76,0.747,-0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,30,0,0.297,umgehen,,auf,0.741,0.741,0.73,0.722,0.73,0.722,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,31,0,0.312,umgehen,,Streamspann,0.741,0.667,0.725,0.714,0.673,0.677,0.074,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,32,0,0.328,umgehen,,ydrant,0.741,0.741,0.72,0.705,0.72,0.705,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,33,0,0.344,umgehen,,zugineinander,0.741,0.63,0.716,0.696,0.638,0.643,0.111,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,34,0,0.359,umgehen,,hinsiert.,0.741,0.741,0.711,0.687,0.711,0.687,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,35,0,0.375,umgehen,,Die,0.741,0.778,0.706,0.678,0.732,0.693,-0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,36,0,0.391,umgehen,,in,0.741,0.778,0.701,0.669,0.727,0.683,-0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,37,0,0.406,umgehen,,dem,0.741,0.778,0.697,0.659,0.723,0.674,-0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,38,0,0.422,umgehen,,Haus,0.741,0.741,0.692,0.649,0.692,0.649,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,39,0,0.438,umgehen,,ist,0.741,0.741,0.687,0.639,0.687,0.639,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,40,0,0.453,umgehen,,tatsächlich,0.741,0.63,0.683,0.629,0.605,0.586,0.111,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,41,0,0.469,umgehen,,mit서버dle,0.741,0.704,0.678,0.619,0.652,0.605,0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,42,0,0.484,umgehen,,und,0.741,0.778,0.673,0.608,0.699,0.62,-0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,43,0,0.5,umgehen,,Er,0.741,0.778,0.669,0.597,0.695,0.609,-0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,44,0,0.516,umgehen,,kidneys,0.741,0.741,0.664,0.586,0.664,0.586,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,45,0,0.531,umgehen,,angehhen.,0.741,0.889,0.659,0.574,0.763,0.614,-0.148,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,46,0,0.547,umgehen,,Das,0.741,0.741,0.655,0.562,0.655,0.562,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,47,0,0.562,umgehen,,ist,0.741,0.741,0.65,0.551,0.65,0.551,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,48,0,0.578,umgehen,,ein,0.741,0.815,0.645,0.538,0.697,0.556,-0.074,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,49,0,0.594,umgehen,,"Viertel,",0.741,0.778,0.64,0.525,0.666,0.534,-0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,50,0,0.609,umgehen,,das,0.741,0.741,0.636,0.512,0.636,0.512,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,51,0,0.625,umgehen,,ist,0.741,0.741,0.631,0.498,0.631,0.498,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,52,0,0.641,umgehen,,noch,0.741,0.778,0.626,0.484,0.652,0.491,-0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,53,0,0.656,umgehen,,präz,0.741,0.741,0.622,0.47,0.622,0.47,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,54,0,0.672,umgehen,,Bullet,0.741,0.778,0.617,0.455,0.643,0.461,-0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,55,0,0.688,umgehen,,von,0.741,0.778,0.612,0.439,0.638,0.445,-0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,56,0,0.703,umgehen,,er,0.741,0.778,0.608,0.424,0.634,0.43,-0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,57,0,0.719,umgehen,,"BMW,",0.741,0.778,0.603,0.407,0.629,0.413,-0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,58,0,0.734,umgehen,,equierung,0.741,0.741,0.598,0.391,0.598,0.391,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,59,0,0.75,umgehen,,einer,0.741,0.778,0.594,0.374,0.62,0.378,-0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,60,0,0.766,umgehen,,der,0.741,0.778,0.589,0.356,0.615,0.36,-0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,61,0,0.781,umgehen,,친구ereium.,0.741,0.741,0.584,0.338,0.584,0.338,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,62,0,0.797,umgehen,,Breakkt,0.741,0.741,0.58,0.319,0.58,0.319,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,63,0,0.812,umgehen,,bei,0.741,0.778,0.575,0.3,0.601,0.303,-0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,11,64,0,0.828,umgehen,,"denritieren,",0.741,0.704,0.57,0.279,0.544,0.276,0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,12,0,0,0.188,und,Aus,Er,0.889,0.889,0.866,0.849,0.866,0.849,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,12,1,0,0.172,und,der,bist,0.889,0.852,0.871,0.857,0.845,0.84,0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,12,2,0,0.156,und,Sicht,keinNarrator,0.815,0.593,0.824,0.829,0.668,0.697,0.222,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,12,3,0,0.141,und,der,aus.,0.889,0.889,0.88,0.874,0.88,0.874,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,12,4,0,0.125,und,FDP,Es,0.889,0.889,0.885,0.882,0.885,0.882,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,12,5,0,0.109,und,sollte,happens,0.778,0.778,0.812,0.831,0.812,0.831,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,12,6,0,0.094,und,man,ja,0.889,0.889,0.894,0.897,0.894,0.897,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,12,7,0,0.078,und,ausalterisch,auch,0.593,0.889,0.692,0.722,0.899,0.905,-0.296,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,12,8,0,0.062,und,mit,auf,0.889,0.889,0.904,0.913,0.904,0.913,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,12,9,0,0.047,und,der,der,0.889,0.889,0.908,0.92,0.908,0.92,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,12,10,0,0.031,und,Mittel,Heffe.,0.778,0.815,0.835,0.863,0.861,0.885,-0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,12,11,0,0.016,und,umgehen,Run,0.778,0.926,0.84,0.869,0.943,0.954,-0.148,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,12,12,1,0.0,und,und,jetzt,1.0,0.815,1.0,1.0,0.87,0.898,0.185,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,12,13,0,0.016,und,muss,gehen,0.889,0.815,0.917,0.934,0.866,0.892,0.074,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,12,14,0,0.031,und,er,wir,0.889,0.889,0.913,0.927,0.913,0.927,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,12,15,0,0.047,und,aufs,uns,0.889,0.963,0.908,0.92,0.96,0.958,-0.074,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,12,16,0,0.062,und,Notwendigsten,kurz,0.593,0.889,0.697,0.727,0.904,0.913,-0.296,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,12,17,0,0.078,und,beschränken.,auf.,0.63,0.889,0.718,0.749,0.899,0.905,-0.259,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,12,18,0,0.094,und,,Das,0.889,0.889,0.894,0.897,0.894,0.897,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,12,19,0,0.109,und,,ist,0.889,0.889,0.89,0.89,0.89,0.89,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,12,20,0,0.125,und,,esse,0.889,0.852,0.885,0.882,0.859,0.863,0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,12,21,0,0.141,und,,ganze,0.889,0.852,0.88,0.874,0.854,0.855,0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,12,22,0,0.156,und,,"naprtte,",0.889,0.741,0.875,0.866,0.772,0.789,0.148,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,12,23,0,0.172,und,,da,0.889,0.889,0.871,0.857,0.871,0.857,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,12,24,0,0.188,und,,unter,0.889,0.889,0.866,0.849,0.866,0.849,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,12,25,0,0.203,und,,dem,0.889,0.889,0.861,0.84,0.861,0.84,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,12,26,0,0.219,und,,Umgang,0.889,0.852,0.857,0.832,0.831,0.815,0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,12,27,0,0.234,und,,"chaiert,",0.889,0.741,0.852,0.823,0.748,0.753,0.148,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,12,28,0,0.25,und,,weil,0.889,0.852,0.847,0.814,0.821,0.798,0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,12,29,0,0.266,und,,nicht,0.889,0.815,0.843,0.804,0.791,0.772,0.074,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,12,30,0,0.281,und,,auf,0.889,0.889,0.838,0.795,0.838,0.795,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,12,31,0,0.297,und,,Streamspann,0.889,0.63,0.833,0.785,0.652,0.665,0.259,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,12,32,0,0.312,und,,ydrant,0.889,0.815,0.829,0.776,0.777,0.746,0.074,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,12,33,0,0.328,und,,zugineinander,0.889,0.63,0.824,0.765,0.643,0.65,0.259,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,12,34,0,0.344,und,,hinsiert.,0.889,0.741,0.819,0.755,0.716,0.696,0.148,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,12,35,0,0.359,und,,Die,0.889,0.889,0.815,0.745,0.815,0.745,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,12,36,0,0.375,und,,in,0.889,0.926,0.81,0.734,0.836,0.746,-0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,12,37,0,0.391,und,,dem,0.889,0.889,0.805,0.723,0.805,0.723,0.0,20,18,65
